cap-shape,cap-surface,cap-color,bruises%3F,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
'f','f','g','t','n','f','c','b','u','t','b','s','s','w','w','p','w','o','p','k','y','d','e'
'x','s','w','f','c','f','w','n','g','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'x','y','e','t','n','f','c','b','n','t','b','s','s','w','p','p','w','o','p','k','v','d','e'
'f','y','e','t','n','f','c','b','u','t','b','s','s','p','g','p','w','o','p','k','v','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','p','b','p','w','o','l','h','y','d','p'
'f','f','e','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','k','y','d','e'
'x','f','g','f','f','f','c','b','p','e','b','k','k','n','b','p','w','o','l','h','v','p','p'
'x','f','p','f','c','f','w','n','g','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'f','y','g','t','n','f','c','b','w','t','b','s','s','p','w','p','w','o','p','k','v','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','n','p','p','w','o','l','h','v','p','p'
'x','f','w','f','c','f','c','n','g','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'x','f','g','f','f','f','c','b','p','e','b','k','k','p','p','p','w','o','l','h','v','p','p'
'f','y','e','t','n','f','c','b','w','t','b','s','s','p','g','p','w','o','p','n','v','d','e'
'x','y','g','f','f','f','c','b','p','e','b','k','k','n','p','p','w','o','l','h','v','p','p'
'x','s','g','f','c','f','w','n','u','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'f','y','g','t','n','f','c','b','n','t','b','s','s','g','g','p','w','o','p','n','y','d','e'
'f','y','n','t','n','f','c','b','p','t','b','s','s','g','p','p','w','o','p','k','v','d','e'
'f','f','e','t','n','f','c','b','n','t','b','s','s','w','w','p','w','o','p','n','y','d','e'
'x','f','g','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','v','p','p'
'x','f','p','f','c','f','w','n','g','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'x','y','n','t','n','f','c','b','p','t','b','s','s','g','p','p','w','o','p','n','v','d','e'
'f','f','e','t','n','f','c','b','w','t','b','s','s','p','p','p','w','o','p','k','y','d','e'
'f','y','n','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','k','y','d','e'
'f','y','g','t','n','f','c','b','n','t','b','s','s','g','g','p','w','o','p','k','v','d','e'
'x','y','g','f','f','f','c','b','g','e','b','k','k','n','p','p','w','o','l','h','v','g','p'
'f','y','n','t','n','f','c','b','u','t','b','s','s','w','w','p','w','o','p','n','v','d','e'
'x','f','p','f','c','f','c','n','u','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'x','f','w','f','c','f','c','n','n','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'f','f','e','t','n','f','c','b','w','t','b','s','s','g','w','p','w','o','p','n','y','d','e'
'f','y','n','t','n','f','c','b','p','t','b','s','s','g','w','p','w','o','p','n','y','d','e'
'f','y','e','t','n','f','c','b','u','t','b','s','s','g','p','p','w','o','p','k','v','d','e'
'f','y','g','t','n','f','c','b','u','t','b','s','s','g','w','p','w','o','p','k','v','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','b','b','p','w','o','l','h','v','d','p'
'x','f','g','f','f','f','c','b','p','e','b','k','k','n','b','p','w','o','l','h','y','p','p'
'f','f','e','t','n','f','c','b','p','t','b','s','s','w','w','p','w','o','p','k','y','d','e'
'x','y','y','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','v','g','p'
'x','s','p','f','c','f','c','n','u','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'f','f','e','t','n','f','c','b','p','t','b','s','s','g','w','p','w','o','p','n','y','d','e'
'f','f','y','f','f','f','c','b','p','e','b','k','k','b','n','p','w','o','l','h','v','d','p'
'f','y','e','t','n','f','c','b','u','t','b','s','s','g','p','p','w','o','p','k','y','d','e'
'f','y','e','t','n','f','c','b','n','t','b','s','s','w','g','p','w','o','p','n','v','d','e'
'x','f','n','t','n','f','c','b','u','t','b','s','s','w','w','p','w','o','p','k','y','d','e'
'f','f','e','t','n','f','c','b','w','t','b','s','s','g','p','p','w','o','p','k','v','d','e'
'f','f','g','t','n','f','c','b','w','t','b','s','s','w','p','p','w','o','p','n','v','d','e'
'x','f','g','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','v','g','p'
'f','y','e','t','n','f','c','b','u','t','b','s','s','p','p','p','w','o','p','n','y','d','e'
'f','f','g','f','f','f','c','b','h','e','b','k','k','n','b','p','w','o','l','h','y','p','p'
'f','y','e','t','n','f','c','b','u','t','b','s','s','g','w','p','w','o','p','n','y','d','e'
'f','f','e','t','n','f','c','b','p','t','b','s','s','p','w','p','w','o','p','k','v','d','e'
'f','f','g','t','n','f','c','b','w','t','b','s','s','g','g','p','w','o','p','n','y','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','b','p','p','w','o','l','h','y','g','p'
'f','y','g','t','n','f','c','b','u','t','b','s','s','p','g','p','w','o','p','k','v','d','e'
'f','y','g','t','n','f','c','b','u','t','b','s','s','g','p','p','w','o','p','k','y','d','e'
'x','f','g','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','v','g','p'
'x','f','w','f','c','f','c','n','u','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'f','f','e','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','k','v','d','e'
'x','f','y','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','v','d','p'
'f','y','e','t','n','f','c','b','w','t','b','s','s','p','g','p','w','o','p','n','y','d','e'
'f','y','g','t','n','f','c','b','n','t','b','s','s','p','p','p','w','o','p','n','v','d','e'
'f','f','e','t','n','f','c','b','n','t','b','s','s','w','g','p','w','o','p','k','v','d','e'
'f','f','g','t','n','f','c','b','u','t','b','s','s','w','p','p','w','o','p','n','v','d','e'
'f','y','g','t','n','f','c','b','w','t','b','s','s','g','g','p','w','o','p','k','v','d','e'
'f','f','e','t','n','f','c','b','p','t','b','s','s','p','g','p','w','o','p','n','v','d','e'
'x','s','g','f','c','f','w','n','g','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'f','y','g','t','n','f','c','b','u','t','b','s','s','w','w','p','w','o','p','n','y','d','e'
'f','y','n','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','n','y','d','e'
'f','y','g','t','n','f','c','b','n','t','b','s','s','p','g','p','w','o','p','n','y','d','e'
'f','y','g','t','n','f','c','b','n','t','b','s','s','w','p','p','w','o','p','n','y','d','e'
'f','y','n','t','n','f','c','b','w','t','b','s','s','g','w','p','w','o','p','k','y','d','e'
'x','f','g','t','n','f','c','b','n','t','b','s','s','w','g','p','w','o','p','n','v','d','e'
'f','f','g','t','n','f','c','b','u','t','b','s','s','g','p','p','w','o','p','n','y','d','e'
'x','f','g','f','f','f','c','b','p','e','b','k','k','p','b','p','w','o','l','h','y','p','p'
'x','s','w','f','c','f','w','n','p','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'f','f','g','t','n','f','c','b','u','t','b','s','s','p','g','p','w','o','p','k','v','d','e'
'f','f','g','t','n','f','c','b','w','t','b','s','s','g','w','p','w','o','p','k','v','d','e'
'f','y','g','t','n','f','c','b','n','t','b','s','s','w','g','p','w','o','p','n','v','d','e'
'x','f','g','f','f','f','c','b','h','e','b','k','k','p','b','p','w','o','l','h','y','p','p'
'x','s','w','f','c','f','w','n','u','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'x','f','g','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','y','p','p'
'x','y','g','t','n','f','c','b','n','t','b','s','s','p','p','p','w','o','p','k','y','d','e'
'x','f','g','f','f','f','c','b','h','e','b','k','k','b','n','p','w','o','l','h','v','g','p'
'f','y','e','t','n','f','c','b','p','t','b','s','s','w','w','p','w','o','p','n','y','d','e'
'f','y','g','t','n','f','c','b','p','t','b','s','s','w','p','p','w','o','p','n','y','d','e'
'x','f','g','t','n','f','c','b','w','t','b','s','s','g','w','p','w','o','p','k','v','d','e'
'x','f','g','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','v','d','p'
'f','y','g','t','n','f','c','b','p','t','b','s','s','p','w','p','w','o','p','k','y','d','e'
'f','y','g','t','n','f','c','b','n','t','b','s','s','p','p','p','w','o','p','k','v','d','e'
'x','s','w','f','c','f','c','n','p','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','y','g','p'
'f','f','e','t','n','f','c','b','n','t','b','s','s','p','g','p','w','o','p','k','y','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','y','d','p'
'x','f','g','f','f','f','c','b','g','e','b','k','k','n','n','p','w','o','l','h','y','d','p'
'x','y','n','t','n','f','c','b','u','t','b','s','s','w','g','p','w','o','p','n','v','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','y','g','p'
'f','y','n','t','n','f','c','b','u','t','b','s','s','p','g','p','w','o','p','n','y','d','e'
'f','f','g','t','n','f','c','b','u','t','b','s','s','w','p','p','w','o','p','k','y','d','e'
'f','y','g','t','n','f','c','b','p','t','b','s','s','g','p','p','w','o','p','n','v','d','e'
'f','y','g','t','n','f','c','b','u','t','b','s','s','p','p','p','w','o','p','k','y','d','e'
'x','s','g','f','c','f','w','n','n','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'f','f','g','t','n','f','c','b','w','t','b','s','s','p','g','p','w','o','p','k','v','d','e'
'f','y','e','t','n','f','c','b','n','t','b','s','s','p','g','p','w','o','p','n','v','d','e'
'f','y','n','t','n','f','c','b','n','t','b','s','s','g','w','p','w','o','p','n','v','d','e'
'f','y','g','t','n','f','c','b','u','t','b','s','s','g','p','p','w','o','p','k','v','d','e'
'x','f','p','f','c','f','c','n','g','e','b','s','s','w','w','p','w','o','p','n','v','d','p'
'x','f','g','f','f','f','c','b','p','e','b','k','k','n','p','p','w','o','l','h','y','g','p'
'f','y','g','t','n','f','c','b','p','t','b','s','s','g','p','p','w','o','p','k','y','d','e'
'f','f','g','t','n','f','c','b','u','t','b','s','s','w','g','p','w','o','p','k','y','d','e'
'x','s','p','f','c','f','w','n','p','e','b','s','s','w','w','p','w','o','p','n','v','d','p'
'x','y','g','t','n','f','c','b','u','t','b','s','s','w','p','p','w','o','p','n','y','d','e'
'x','f','g','f','f','f','c','b','h','e','b','k','k','p','n','p','w','o','l','h','y','p','p'
'x','f','g','f','f','f','c','b','h','e','b','k','k','b','n','p','w','o','l','h','y','p','p'
'f','y','n','t','n','f','c','b','w','t','b','s','s','p','p','p','w','o','p','n','y','d','e'
'f','y','n','t','n','f','c','b','p','t','b','s','s','p','w','p','w','o','p','n','v','d','e'
'x','s','g','f','c','f','c','n','u','e','b','s','s','w','w','p','w','o','p','n','v','d','p'
'f','f','g','f','f','f','c','b','g','e','b','k','k','n','n','p','w','o','l','h','v','d','p'
'x','f','p','f','c','f','w','n','p','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'f','y','e','t','n','f','c','b','w','t','b','s','s','g','w','p','w','o','p','k','v','d','e'
'f','y','g','t','n','f','c','b','w','t','b','s','s','w','p','p','w','o','p','k','v','d','e'
'f','f','e','t','n','f','c','b','n','t','b','s','s','g','p','p','w','o','p','n','y','d','e'
'x','f','y','f','f','f','c','b','p','e','b','k','k','p','b','p','w','o','l','h','y','g','p'
'f','f','g','t','n','f','c','b','w','t','b','s','s','g','w','p','w','o','p','k','y','d','e'
'x','f','w','f','c','f','w','n','p','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'x','f','g','f','f','f','c','b','g','e','b','k','k','n','n','p','w','o','l','h','v','d','p'
'f','f','e','t','n','f','c','b','p','t','b','s','s','p','g','p','w','o','p','n','y','d','e'
'f','y','g','t','n','f','c','b','w','t','b','s','s','g','p','p','w','o','p','n','y','d','e'
'x','f','g','f','f','f','c','b','p','e','b','k','k','b','n','p','w','o','l','h','v','p','p'
'x','f','g','f','f','f','c','b','h','e','b','k','k','n','p','p','w','o','l','h','v','p','p'
'x','s','p','f','c','f','w','n','p','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'x','y','g','t','n','f','c','b','u','t','b','s','s','w','g','p','w','o','p','k','v','d','e'
'x','f','g','f','f','f','c','b','p','e','b','k','k','b','p','p','w','o','l','h','v','d','p'
'f','y','n','t','n','f','c','b','w','t','b','s','s','p','g','p','w','o','p','n','y','d','e'
'x','y','n','t','n','f','c','b','u','t','b','s','s','w','w','p','w','o','p','n','v','d','e'
'f','y','e','t','n','f','c','b','p','t','b','s','s','g','g','p','w','o','p','n','y','d','e'
'f','y','g','t','n','f','c','b','p','t','b','s','s','w','g','p','w','o','p','n','y','d','e'
'f','f','e','t','n','f','c','b','p','t','b','s','s','w','g','p','w','o','p','k','y','d','e'
'f','y','g','t','n','f','c','b','p','t','b','s','s','g','w','p','w','o','p','k','y','d','e'
'f','f','g','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','n','y','d','e'
'x','f','p','f','c','f','w','n','n','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'f','f','e','t','n','f','c','b','n','t','b','s','s','g','g','p','w','o','p','n','v','d','e'
'f','f','e','t','n','f','c','b','u','t','b','s','s','g','w','p','w','o','p','k','v','d','e'
'x','s','w','f','c','f','w','n','n','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'f','f','g','t','n','f','c','b','w','t','b','s','s','g','p','p','w','o','p','k','y','d','e'
'f','y','n','t','n','f','c','b','n','t','b','s','s','w','w','p','w','o','p','k','v','d','e'
'x','f','g','f','f','f','c','b','h','e','b','k','k','p','p','p','w','o','l','h','v','g','p'
'f','f','e','t','n','f','c','b','n','t','b','s','s','w','p','p','w','o','p','n','v','d','e'
'x','f','g','f','f','f','c','b','h','e','b','k','k','p','p','p','w','o','l','h','y','g','p'
'f','f','e','t','n','f','c','b','w','t','b','s','s','p','w','p','w','o','p','n','y','d','e'
'f','y','g','t','n','f','c','b','u','t','b','s','s','p','g','p','w','o','p','n','y','d','e'
'f','f','g','t','n','f','c','b','w','t','b','s','s','p','g','p','w','o','p','n','v','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','v','g','p'
'f','y','e','t','n','f','c','b','n','t','b','s','s','g','p','p','w','o','p','n','v','d','e'
'x','f','w','f','c','f','c','n','p','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'f','y','n','t','n','f','c','b','n','t','b','s','s','w','p','p','w','o','p','n','y','d','e'
'x','y','g','t','n','f','c','b','p','t','b','s','s','p','p','p','w','o','p','k','y','d','e'
'f','y','n','t','n','f','c','b','u','t','b','s','s','p','p','p','w','o','p','n','y','d','e'
'f','y','e','t','n','f','c','b','n','t','b','s','s','p','w','p','w','o','p','n','v','d','e'
'f','y','g','t','n','f','c','b','p','t','b','s','s','p','g','p','w','o','p','n','y','d','e'
'f','y','e','t','n','f','c','b','u','t','b','s','s','w','g','p','w','o','p','n','v','d','e'
'x','f','g','f','f','f','c','b','h','e','b','k','k','p','p','p','w','o','l','h','y','d','p'
'f','y','g','t','n','f','c','b','u','t','b','s','s','w','p','p','w','o','p','k','y','d','e'
'f','y','g','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','n','v','d','e'
'f','f','g','t','n','f','c','b','w','t','b','s','s','p','p','p','w','o','p','n','y','d','e'
'f','y','g','t','n','f','c','b','p','t','b','s','s','p','g','p','w','o','p','n','v','d','e'
'f','f','e','t','n','f','c','b','p','t','b','s','s','p','g','p','w','o','p','k','y','d','e'
'f','f','e','t','n','f','c','b','n','t','b','s','s','w','g','p','w','o','p','k','y','d','e'
'f','y','n','t','n','f','c','b','p','t','b','s','s','g','w','p','w','o','p','n','v','d','e'
'f','f','n','t','n','f','c','b','w','t','b','s','s','w','p','p','w','o','p','k','v','d','e'
'x','f','p','f','c','f','c','n','u','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'x','f','g','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','v','d','p'
'f','y','g','t','n','f','c','b','n','t','b','s','s','g','w','p','w','o','p','n','v','d','e'
'f','y','e','t','n','f','c','b','u','t','b','s','s','g','g','p','w','o','p','n','v','d','e'
'x','s','w','f','c','f','c','n','g','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'x','f','p','f','c','f','w','n','g','e','b','s','s','w','w','p','w','o','p','n','v','d','p'
'x','f','g','f','f','f','c','b','g','e','b','k','k','b','b','p','w','o','l','h','y','p','p'
'x','f','g','t','n','f','c','b','p','t','b','s','s','w','p','p','w','o','p','k','v','d','e'
'f','y','e','t','n','f','c','b','u','t','b','s','s','w','p','p','w','o','p','k','v','d','e'
'x','s','p','f','c','f','w','n','p','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'f','y','g','t','n','f','c','b','n','t','b','s','s','g','p','p','w','o','p','n','y','d','e'
'f','y','n','t','n','f','c','b','n','t','b','s','s','p','p','p','w','o','p','k','y','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','b','p','p','w','o','l','h','v','g','p'
'f','y','n','t','n','f','c','b','w','t','b','s','s','g','p','p','w','o','p','k','v','d','e'
'x','f','e','t','n','f','c','b','p','t','b','s','s','g','g','p','w','o','p','k','y','d','e'
'x','f','w','f','c','f','w','n','g','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'f','y','n','t','n','f','c','b','n','t','b','s','s','p','g','p','w','o','p','n','y','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','v','d','p'
'f','y','e','t','n','f','c','b','n','t','b','s','s','w','g','p','w','o','p','k','y','d','e'
'x','f','y','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','y','p','p'
'f','f','g','t','n','f','c','b','u','t','b','s','s','g','g','p','w','o','p','k','v','d','e'
'x','f','e','t','n','f','c','b','n','t','b','s','s','g','p','p','w','o','p','k','y','d','e'
'f','y','e','t','n','f','c','b','n','t','b','s','s','p','p','p','w','o','p','n','v','d','e'
'f','y','g','t','n','f','c','b','u','t','b','s','s','w','g','p','w','o','p','k','v','d','e'
'x','f','g','f','c','f','w','n','u','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'f','y','g','t','n','f','c','b','w','t','b','s','s','w','w','p','w','o','p','n','y','d','e'
'f','f','e','t','n','f','c','b','n','t','b','s','s','p','w','p','w','o','p','k','v','d','e'
'x','f','g','f','f','f','c','b','h','e','b','k','k','n','b','p','w','o','l','h','y','p','p'
'f','y','n','t','n','f','c','b','w','t','b','s','s','g','p','p','w','o','p','n','v','d','e'
'x','s','g','f','c','f','w','n','g','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'x','f','g','f','f','f','c','b','h','e','b','k','k','p','n','p','w','o','l','h','v','g','p'
'f','f','e','t','n','f','c','b','u','t','b','s','s','w','g','p','w','o','p','k','v','d','e'
'f','y','n','t','n','f','c','b','u','t','b','s','s','p','w','p','w','o','p','n','v','d','e'
'f','y','g','t','n','f','c','b','n','t','b','s','s','w','p','p','w','o','p','k','v','d','e'
'f','f','g','t','n','f','c','b','u','t','b','s','s','w','p','p','w','o','p','n','y','d','e'
'x','f','w','f','c','f','c','n','p','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'x','f','g','f','f','f','c','b','p','e','b','k','k','p','p','p','w','o','l','h','v','g','p'
'x','f','g','f','c','f','w','n','u','e','b','s','s','w','w','p','w','o','p','n','v','d','p'
'f','f','e','t','n','f','c','b','n','t','b','s','s','w','w','p','w','o','p','n','v','d','e'
'f','y','e','t','n','f','c','b','w','t','b','s','s','p','p','p','w','o','p','n','v','d','e'
'f','y','g','f','f','f','c','b','h','e','b','k','k','b','n','p','w','o','l','h','y','d','p'
'x','f','g','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','y','g','p'
'f','y','e','t','n','f','c','b','p','t','b','s','s','g','p','p','w','o','p','n','y','d','e'
'x','f','p','f','c','f','w','n','g','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'x','s','g','f','c','f','c','n','u','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'f','y','e','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','k','v','d','e'
'f','f','e','t','n','f','c','b','p','t','b','s','s','g','p','p','w','o','p','n','y','d','e'
'f','y','e','t','n','f','c','b','w','t','b','s','s','p','g','p','w','o','p','k','y','d','e'
'f','y','n','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','k','v','d','e'
'x','s','p','f','c','f','w','n','g','e','b','s','s','w','w','p','w','o','p','n','v','d','p'
'x','f','g','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','y','d','p'
'f','f','e','t','n','f','c','b','w','t','b','s','s','w','w','p','w','o','p','k','v','d','e'
'f','y','e','t','n','f','c','b','u','t','b','s','s','w','p','p','w','o','p','n','v','d','e'
'f','f','g','t','n','f','c','b','u','t','b','s','s','w','g','p','w','o','p','k','v','d','e'
'f','f','e','t','n','f','c','b','u','t','b','s','s','w','p','p','w','o','p','n','y','d','e'
'f','y','n','t','n','f','c','b','n','t','b','s','s','g','p','p','w','o','p','n','y','d','e'
'f','y','e','t','n','f','c','b','w','t','b','s','s','g','g','p','w','o','p','k','v','d','e'
'f','f','y','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','v','p','p'
'x','f','g','t','n','f','c','b','p','t','b','s','s','w','p','p','w','o','p','k','y','d','e'
'x','s','p','f','c','f','w','n','p','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'x','y','e','t','n','f','c','b','w','t','b','s','s','w','p','p','w','o','p','n','y','d','e'
'f','f','g','t','n','f','c','b','u','t','b','s','s','g','g','p','w','o','p','k','y','d','e'
'f','f','e','t','n','f','c','b','u','t','b','s','s','g','w','p','w','o','p','n','v','d','e'
'x','f','e','t','n','f','c','b','u','t','b','s','s','p','w','p','w','o','p','k','v','d','e'
'f','y','g','t','n','f','c','b','p','t','b','s','s','w','w','p','w','o','p','k','v','d','e'
'f','f','e','t','n','f','c','b','n','t','b','s','s','g','w','p','w','o','p','n','v','d','e'
'x','s','w','f','c','f','w','n','n','e','b','s','s','w','w','p','w','o','p','n','v','d','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','y','d','p'
'x','f','p','f','c','f','c','n','n','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'f','y','g','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','n','y','d','e'
'x','y','n','t','n','f','c','b','w','t','b','s','s','g','w','p','w','o','p','n','v','d','e'
'x','f','g','f','c','f','c','n','n','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'f','y','n','t','n','f','c','b','w','t','b','s','s','p','p','p','w','o','p','k','y','d','e'
'x','f','p','f','c','f','c','n','g','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'f','f','e','t','n','f','c','b','n','t','b','s','s','p','w','p','w','o','p','n','y','d','e'
'x','s','w','f','c','f','w','n','n','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'x','y','n','t','n','f','c','b','n','t','b','s','s','g','p','p','w','o','p','n','v','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','y','g','p'
'x','s','g','f','c','f','c','n','n','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'f','y','n','t','n','f','c','b','n','t','b','s','s','g','g','p','w','o','p','n','y','d','e'
'x','f','g','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','y','g','p'
'x','s','p','f','c','f','c','n','p','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'f','y','e','t','n','f','c','b','u','t','b','s','s','p','w','p','w','o','p','k','y','d','e'
'x','s','g','f','c','f','w','n','p','e','b','s','s','w','w','p','w','o','p','n','s','d','p'
'x','y','g','t','n','f','c','b','p','t','b','s','s','g','w','p','w','o','p','n','v','d','e'
'x','y','g','t','n','f','c','b','w','t','b','s','s','p','w','p','w','o','p','k','y','d','e'
'f','y','n','t','n','f','c','b','n','t','b','s','s','g','w','p','w','o','p','n','y','d','e'
'f','y','n','t','n','f','c','b','u','t','b','s','s','g','w','p','w','o','p','k','v','d','e'
