cap-shape,cap-surface,cap-color,bruises%3F,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
'x','y','y','f','f','f','c','b','p','e','b','k','k','p','b','p','w','o','l','h','y','p','p'
'x','y','y','f','f','f','c','b','h','e','b','k','k','n','b','p','w','o','l','h','y','d','p'
'f','y','g','t','n','f','c','b','u','t','b','s','s','p','g','p','w','o','p','k','y','d','e'
'f','f','g','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','y','d','p'
'f','y','y','f','f','f','c','b','h','e','b','k','k','n','p','p','w','o','l','h','v','g','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','n','b','p','w','o','l','h','y','p','p'
'x','y','y','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','y','g','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','b','p','p','w','o','l','h','y','d','p'
'x','f','y','f','f','f','c','b','p','e','b','k','k','b','p','p','w','o','l','h','y','p','p'
'f','y','n','t','n','f','c','b','n','t','b','s','s','g','g','p','w','o','p','n','v','d','e'
'x','y','g','f','f','f','c','b','g','e','b','k','k','n','n','p','w','o','l','h','y','g','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','b','p','p','w','o','l','h','v','g','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','v','p','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','p','p','p','w','o','l','h','y','g','p'
'f','f','g','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','y','p','p'
'f','f','g','f','f','f','c','b','h','e','b','k','k','p','b','p','w','o','l','h','y','g','p'
'x','y','y','f','f','f','c','b','h','e','b','k','k','b','n','p','w','o','l','h','y','g','p'
'k','y','b','t','n','f','c','b','e','e',?,'s','s','e','e','p','w','t','e','w','c','w','e'
'x','y','y','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','y','p','p'
'x','y','n','f','s','f','c','n','b','t',?,'s','k','p','w','p','w','o','e','w','v','d','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','y','p','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','n','n','p','w','o','l','h','y','p','p'
'f','y','y','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','v','g','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','v','d','p'
'f','f','g','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','y','g','p'
'f','y','y','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','y','g','p'
'x','f','y','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','y','d','p'
'x','s','w','t','f','f','c','b','p','t','b','f','f','w','w','p','w','o','p','h','v','u','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','p','b','p','w','o','l','h','v','g','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','y','p','p'
'x','f','y','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','y','g','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','v','p','p'
'f','y','y','f','f','f','c','b','h','e','b','k','k','b','n','p','w','o','l','h','v','g','p'
'x','y','y','f','f','f','c','b','h','e','b','k','k','n','b','p','w','o','l','h','y','g','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','b','n','p','w','o','l','h','v','p','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','y','p','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','y','p','p'
'f','f','g','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','v','p','p'
'f','y','n','t','n','f','c','b','p','t','b','s','s','w','p','p','w','o','p','k','y','d','e'
'x','y','y','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','v','d','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','n','n','p','w','o','l','h','v','p','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','v','g','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','p','b','p','w','o','l','h','v','g','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','b','p','p','w','o','l','h','y','d','p'
'f','f','g','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','v','p','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','p','p','p','w','o','l','h','v','d','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','b','n','p','w','o','l','h','v','d','p'
'x','f','y','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','y','d','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','y','d','p'
'f','f','c','f','n','f','w','n','w','e','b','s','f','w','n','p','w','o','e','w','v','l','e'
'f','y','g','f','f','f','c','b','h','e','b','k','k','p','b','p','w','o','l','h','v','g','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','y','p','p'
'f','f','y','f','n','f','c','n','w','e',?,'k','y','w','y','p','w','o','e','w','v','d','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','p','b','p','w','o','l','h','y','p','p'
'x','s','g','t','f','f','c','b','p','t','b','f','s','w','w','p','w','o','p','h','v','g','p'
'f','s','n','t','n','f','c','b','e','e',?,'s','s','w','w','p','w','t','e','w','c','w','e'
'x','y','n','f','y','f','c','n','b','t',?,'s','k','p','p','p','w','o','e','w','v','p','p'
'x','s','g','f','c','f','w','n','u','e','b','s','s','w','w','p','w','o','p','k','v','d','p'
'x','f','y','f','f','f','c','b','g','e','b','k','k','n','n','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','b','n','p','w','o','l','h','v','g','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','p','b','p','w','o','l','h','y','d','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','n','b','p','w','o','l','h','v','g','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','v','g','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','b','n','p','w','o','l','h','y','g','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','y','g','p'
'x','f','y','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','v','d','p'
'f','f','y','f','f','f','c','b','p','e','b','k','k','b','n','p','w','o','l','h','v','p','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','p','b','p','w','o','l','h','y','p','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','y','p','p'
'f','y','y','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','y','d','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','v','p','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','v','d','p'
'x','y','g','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','v','g','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','v','g','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','v','d','p'
'x','s','b','t','n','f','c','b','w','e',?,'s','s','e','w','p','w','t','e','w','c','w','e'
'f','f','g','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','v','d','p'
'x','f','y','f','f','f','c','b','g','e','b','k','k','p','b','p','w','o','l','h','v','d','p'
'x','y','n','f','s','f','c','n','b','t',?,'s','s','p','p','p','w','o','e','w','v','l','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','b','b','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','n','b','p','w','o','l','h','v','p','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','y','d','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','b','p','p','w','o','l','h','y','g','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','n','n','p','w','o','l','h','v','d','p'
'x','f','y','f','f','f','c','b','h','e','b','k','k','p','b','p','w','o','l','h','v','g','p'
'f','f','g','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','y','p','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','n','p','p','w','o','l','h','v','p','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','y','g','p'
'x','f','y','f','f','f','c','b','p','e','b','k','k','n','p','p','w','o','l','h','y','g','p'
'x','y','u','f','n','f','c','n','h','e',?,'s','f','w','w','p','w','o','f','h','v','d','e'
'f','y','b','t','n','f','c','b','e','e',?,'s','s','e','e','p','w','t','e','w','c','w','e'
'f','y','y','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','y','d','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','n','p','p','w','o','l','h','y','p','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','p','b','p','w','o','l','h','v','g','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','v','g','p'
'f','f','g','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','y','g','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','v','g','p'
'x','f','y','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','y','g','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','p','p','p','w','o','l','h','v','d','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','p','p','p','w','o','l','h','v','d','p'
'f','y','y','f','f','f','c','b','h','e','b','k','k','n','b','p','w','o','l','h','v','g','p'
'f','y','y','f','f','f','c','b','h','e','b','k','k','n','p','p','w','o','l','h','y','g','p'
'f','f','g','f','f','f','c','b','h','e','b','k','k','n','p','p','w','o','l','h','v','g','p'
'f','s','b','t','f','f','c','b','w','t','b','s','f','w','w','p','w','o','p','h','v','g','p'
'f','s','w','t','n','f','c','b','g','e','b','s','s','w','w','p','w','t','p','r','v','m','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','y','p','p'
'f','f','y','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','v','p','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','v','g','p'
'x','y','y','f','f','f','c','b','h','e','b','k','k','n','p','p','w','o','l','h','v','d','p'
'x','f','y','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','v','p','p'
'x','f','y','f','f','f','c','b','g','e','b','k','k','p','b','p','w','o','l','h','y','d','p'
'f','f','g','t','n','f','c','b','u','t','b','s','s','g','g','p','w','o','p','n','v','d','e'
'x','y','u','f','n','f','c','n','u','e',?,'s','f','w','w','p','w','o','f','h','v','d','e'
'x','y','g','f','f','f','c','b','h','e','b','k','k','p','p','p','w','o','l','h','y','d','p'
'f','f','y','f','f','f','c','b','p','e','b','k','k','n','b','p','w','o','l','h','v','g','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','n','b','p','w','o','l','h','v','d','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','n','p','p','w','o','l','h','v','d','p'
'x','y','y','f','f','f','c','b','h','e','b','k','k','n','p','p','w','o','l','h','y','p','p'
'x','f','y','f','f','f','c','b','p','e','b','k','k','b','p','p','w','o','l','h','v','d','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','y','p','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','v','g','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','y','p','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','y','g','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','v','p','p'
'x','f','y','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','y','p','p'
'f','f','e','t','n','f','c','b','w','t','b','s','s','w','g','p','w','o','p','n','v','d','e'
'x','y','y','f','f','f','c','b','h','e','b','k','k','p','p','p','w','o','l','h','y','d','p'
'f','f','g','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','v','d','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','y','p','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','b','p','p','w','o','l','h','v','p','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','b','n','p','w','o','l','h','y','p','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','n','b','p','w','o','l','h','y','d','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','n','p','p','w','o','l','h','v','g','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','p','n','p','w','o','l','h','y','d','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','p','b','p','w','o','l','h','v','d','p'
'x','f','y','f','f','f','c','b','h','e','b','k','k','p','p','p','w','o','l','h','y','d','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','v','p','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','b','n','p','w','o','l','h','y','p','p'
'x','f','w','f','c','f','c','n','g','e','b','s','s','w','w','p','w','o','p','n','v','d','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','b','p','p','w','o','l','h','y','d','p'
'x','f','y','f','f','f','c','b','h','e','b','k','k','p','p','p','w','o','l','h','v','p','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','p','p','p','w','o','l','h','v','d','p'
'x','f','y','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','v','g','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','p','n','p','w','o','l','h','v','d','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','v','d','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','y','p','p'
'x','y','g','f','f','f','c','b','g','e','b','k','k','b','p','p','w','o','l','h','v','g','p'
'f','y','y','f','f','f','c','b','p','e','b','k','k','n','b','p','w','o','l','h','v','g','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','n','p','p','w','o','l','h','y','p','p'
'x','f','y','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','v','d','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','v','g','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','b','n','p','w','o','l','h','y','p','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','b','b','p','w','o','l','h','y','d','p'
'x','f','y','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','v','g','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','y','d','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','p','b','p','w','o','l','h','y','d','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','v','g','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','v','d','p'
'f','f','g','f','f','f','c','b','h','e','b','k','k','p','n','p','w','o','l','h','y','g','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','v','d','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','y','d','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','b','p','p','w','o','l','h','v','d','p'
'f','f','y','f','f','f','c','b','h','e','b','k','k','n','n','p','w','o','l','h','y','d','p'
'x','y','y','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','v','d','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','b','p','p','w','o','l','h','v','g','p'
'x','y','n','f','y','f','c','n','b','t',?,'s','s','p','w','p','w','o','e','w','v','d','p'
'f','y','b','t','n','f','c','b','w','e',?,'s','s','w','w','p','w','t','e','w','c','w','e'
'x','f','y','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','v','g','p'
'x','y','y','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','n','b','p','w','o','l','h','y','d','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','n','p','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','p','b','p','w','o','l','h','v','p','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','p','b','p','w','o','l','h','y','d','p'
'f','f','g','f','f','f','c','b','p','e','b','k','k','p','b','p','w','o','l','h','v','p','p'
'x','f','y','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','v','p','p'
'f','f','y','f','f','f','c','b','p','e','b','k','k','b','n','p','w','o','l','h','y','g','p'
'f','f','y','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','p','b','p','w','o','l','h','v','p','p'
'f','y','g','f','f','f','c','b','h','e','b','k','k','n','b','p','w','o','l','h','y','g','p'
'f','f','g','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','y','g','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','v','d','p'
'f','f','g','f','f','f','c','b','h','e','b','k','k','p','b','p','w','o','l','h','v','d','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','p','b','p','w','o','l','h','v','p','p'
'x','f','g','f','c','f','c','n','u','e','b','s','s','w','w','p','w','o','p','k','s','d','p'
'f','s','b','t','f','f','c','b','w','t','b','f','f','w','w','p','w','o','p','h','v','g','p'
'f','f','e','t','n','f','c','b','w','t','b','s','s','g','w','p','w','o','p','k','v','d','e'
'x','y','y','f','f','f','c','b','g','e','b','k','k','p','n','p','w','o','l','h','v','p','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','n','b','p','w','o','l','h','v','g','p'
'f','f','g','t','n','f','c','b','u','t','b','s','s','p','w','p','w','o','p','k','v','d','e'
'x','y','y','f','f','f','c','b','p','e','b','k','k','b','p','p','w','o','l','h','y','d','p'
'x','y','y','f','f','f','c','b','p','e','b','k','k','p','b','p','w','o','l','h','v','p','p'
'f','f','y','f','f','f','c','b','p','e','b','k','k','n','p','p','w','o','l','h','y','p','p'
'x','f','y','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','v','p','p'
'x','f','y','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','y','d','p'
'x','y','g','f','f','f','c','b','h','e','b','k','k','n','p','p','w','o','l','h','v','g','p'
'f','s','w','t','f','f','c','b','w','t','b','s','f','w','w','p','w','o','p','h','s','u','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','p','n','p','w','o','l','h','v','d','p'
'x','f','y','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','v','g','p'
'f','y','g','f','f','f','c','b','g','e','b','k','k','p','p','p','w','o','l','h','y','p','p'
'x','y','g','f','f','f','c','b','p','e','b','k','k','p','p','p','w','o','l','h','v','p','p'
'x','f','y','f','f','f','c','b','p','e','b','k','k','n','b','p','w','o','l','h','v','d','p'
'f','y','u','f','n','f','c','n','h','e',?,'s','f','w','w','p','w','o','f','h','v','d','e'
'f','f','y','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','y','d','p'
'f','y','g','f','f','f','c','b','p','e','b','k','k','b','b','p','w','o','l','h','v','g','p'
'x','y','y','f','f','f','c','b','h','e','b','k','k','b','p','p','w','o','l','h','y','g','p'
'f','f','g','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','y','g','p'
'f','y','n','t','n','f','c','b','n','t','b','s','s','p','p','p','w','o','p','n','y','d','e'
'x','f','y','f','f','f','c','b','h','e','b','k','k','p','n','p','w','o','l','h','v','p','p'
'f','f','g','f','f','f','c','b','h','e','b','k','k','n','p','p','w','o','l','h','y','d','p'
'x','y','g','f','f','f','c','b','h','e','b','k','k','n','b','p','w','o','l','h','y','p','p'
'f','f','y','f','f','f','c','b','p','e','b','k','k','n','n','p','w','o','l','h','y','g','p'
'x','f','y','f','f','f','c','b','h','e','b','k','k','b','b','p','w','o','l','h','v','d','p'
'x','y','y','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','v','p','p'
'x','f','y','f','f','f','c','b','g','e','b','k','k','b','n','p','w','o','l','h','v','p','p'
